compound_id,standard_inchi_key,compound_name,synonym,target_id,target_pref_name,gene_names,wildtype_or_mutant,mutation_info,pubmed_id,standard_type,standard_relation,standard_value,standard_units,activity_comment,ep_action_mode,assay_format,assaytype,assay_subtype,inhibitor_type,detection_tech,assay_cell_line,compound_concentration_value,compound_concentration_value_unit,substrate_type,substrate_relation,substrate_value,substrate_units,assay_description,title,journal,doc_type,annotation_comments
CHEMBL3764447,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26821818,Ki,=,360,NM,,"","","","","","",,,,,,,,Competition inhibition of recombinant human MAO-A pretreated with compound for 15 mins followed by addition of 50 uM kynuramine as substrate by Lineweaver-Burk plot method,Inhibition of monoamine oxidase by benzoxathiolone analogues.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3764447,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26821818,Ki,=,560,NM,,"","","","","","",,,,,,,,Inhibition of recombinant human MAO-A activity pretreated with compound for 15 mins followed by addition of 50 uM kynuramine as substrate by Michaelis-Menten method,Inhibition of monoamine oxidase by benzoxathiolone analogues.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3769430,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,33.8,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3769462,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,17.8,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3769472,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,31.1,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3769644,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,23.2,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3769672,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,34,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3769696,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,=,88300,NM,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3769793,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26964672,IC50,=,4055,NM,,"","","","","","",,,,,,,,"Inhibition of recombinant human microsomal MAO-A expressed in baculovirus-infected insect cells using p-tyramine as substrate assessed as H2O2 production pretreated for 15 mins followed by addition of Amplex Red, horseradish peroxidase and substrate measured for 15 mins by fluorimetric method","Novel tricyclic pyrazolo[1,5-d][1,4]benzoxazepin-5(6H)-one: Design, synthesis, model and use as hMAO-B inhibitors.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3769812,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,=,89600,NM,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3769905,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,=,51300,NM,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3769971,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26964672,IC50,=,4756,NM,,"","","","","","",,,,,,,,"Inhibition of recombinant human microsomal MAO-A expressed in baculovirus-infected insect cells using p-tyramine as substrate assessed as H2O2 production pretreated for 15 mins followed by addition of Amplex Red, horseradish peroxidase and substrate measured for 15 mins by fluorimetric method","Novel tricyclic pyrazolo[1,5-d][1,4]benzoxazepin-5(6H)-one: Design, synthesis, model and use as hMAO-B inhibitors.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3770015,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,43.5,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3770028,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26964672,IC50,=,53260,NM,,"","","","","","",,,,,,,,"Inhibition of recombinant human microsomal MAO-A expressed in baculovirus-infected insect cells using p-tyramine as substrate assessed as H2O2 production pretreated for 15 mins followed by addition of Amplex Red, horseradish peroxidase and substrate measured for 15 mins by fluorimetric method","Novel tricyclic pyrazolo[1,5-d][1,4]benzoxazepin-5(6H)-one: Design, synthesis, model and use as hMAO-B inhibitors.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3770084,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,=,93600,NM,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3770170,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,47.1,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3770224,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,27.2,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3770333,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,=,48700,NM,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3770343,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26964672,IC50,=,4654,NM,,"","","","","","",,,,,,,,"Inhibition of recombinant human microsomal MAO-A expressed in baculovirus-infected insect cells using p-tyramine as substrate assessed as H2O2 production pretreated for 15 mins followed by addition of Amplex Red, horseradish peroxidase and substrate measured for 15 mins by fluorimetric method","Novel tricyclic pyrazolo[1,5-d][1,4]benzoxazepin-5(6H)-one: Design, synthesis, model and use as hMAO-B inhibitors.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3770377,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,=,7980,NM,,"","","","","","",,,,,,,,Inhibition of MAOA (unknown origin),Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3770421,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,46.7,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3770487,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,=,46800,NM,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3770498,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,31,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3770510,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,44.3,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3770527,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26964672,IC50,=,2195,NM,,"","","","","","",,,,,,,,"Inhibition of recombinant human microsomal MAO-A expressed in baculovirus-infected insect cells using p-tyramine as substrate assessed as H2O2 production pretreated for 15 mins followed by addition of Amplex Red, horseradish peroxidase and substrate measured for 15 mins by fluorimetric method","Novel tricyclic pyrazolo[1,5-d][1,4]benzoxazepin-5(6H)-one: Design, synthesis, model and use as hMAO-B inhibitors.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3770562,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,45.7,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3770608,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,31,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3770616,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,49.1,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3770747,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,48.3,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3770839,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26964672,IC50,=,3904,NM,,"","","","","","",,,,,,,,"Inhibition of recombinant human microsomal MAO-A expressed in baculovirus-infected insect cells using p-tyramine as substrate assessed as H2O2 production pretreated for 15 mins followed by addition of Amplex Red, horseradish peroxidase and substrate measured for 15 mins by fluorimetric method","Novel tricyclic pyrazolo[1,5-d][1,4]benzoxazepin-5(6H)-one: Design, synthesis, model and use as hMAO-B inhibitors.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3770874,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,48.9,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3770875,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,=,1970,NM,,"","","","","","",,,,,,,,Inhibition of MAOA (unknown origin),Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3770938,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,5.96,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3770942,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,26.4,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3771008,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26964672,IC50,=,55680,NM,,"","","","","","",,,,,,,,"Inhibition of recombinant human microsomal MAO-A expressed in baculovirus-infected insect cells using p-tyramine as substrate assessed as H2O2 production pretreated for 15 mins followed by addition of Amplex Red, horseradish peroxidase and substrate measured for 15 mins by fluorimetric method","Novel tricyclic pyrazolo[1,5-d][1,4]benzoxazepin-5(6H)-one: Design, synthesis, model and use as hMAO-B inhibitors.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3771057,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,42.9,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3771068,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,32.3,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3771077,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,49.6,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3771110,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,=,39700,NM,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3771168,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26964672,IC50,=,4712,NM,,"","","","","","",,,,,,,,"Inhibition of recombinant human microsomal MAO-A expressed in baculovirus-infected insect cells using p-tyramine as substrate assessed as H2O2 production pretreated for 15 mins followed by addition of Amplex Red, horseradish peroxidase and substrate measured for 15 mins by fluorimetric method","Novel tricyclic pyrazolo[1,5-d][1,4]benzoxazepin-5(6H)-one: Design, synthesis, model and use as hMAO-B inhibitors.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL3771258,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,=,83300,NM,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3771267,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,23,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3771277,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,=,78300,NM,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3771339,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,Inhibition,=,48.4,%,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate at 100 uM after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3771354,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,,IC50,=,70500,NM,,"","","","","","",,,,,,,,Inhibition of human MAOA using p-tyramine as substrate after 15 mins by Amplex Red MAO assay,Acetophenone derivatives: novel and potent small molecule inhibitors of monoamine oxidase B,MedChemComm,PUBLICATION,
CHEMBL3774476,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26700437,IC50,>,30000,NM,,"","","","","","",,,,,,,,"Inhibition of human recombinant MAO-A expressed in baculovirus infected BTI insect cells using (4S)-4,5-dihydro-2-(6-hydroxybenzothiazolyl)-4-thiazolecarboxylic acid as substrate incubated for 60 mins by MAO-Glo assay",Identification of SNAIL1 Peptide-Based Irreversible Lysine-Specific Demethylase 1-Selective Inactivators.,J. Med. Chem.,PUBLICATION,
CHEMBL3774486,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26700437,IC50,>,30000,NM,,"","","","","","",,,,,,,,"Inhibition of human recombinant MAO-A expressed in baculovirus infected BTI insect cells using (4S)-4,5-dihydro-2-(6-hydroxybenzothiazolyl)-4-thiazolecarboxylic acid as substrate incubated for 60 mins by MAO-Glo assay",Identification of SNAIL1 Peptide-Based Irreversible Lysine-Specific Demethylase 1-Selective Inactivators.,J. Med. Chem.,PUBLICATION,
CHEMBL3774631,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26700437,IC50,>,30000,NM,,"","","","","","",,,,,,,,"Inhibition of human recombinant MAO-A expressed in baculovirus infected BTI insect cells using (4S)-4,5-dihydro-2-(6-hydroxybenzothiazolyl)-4-thiazolecarboxylic acid as substrate incubated for 60 mins by MAO-Glo assay",Identification of SNAIL1 Peptide-Based Irreversible Lysine-Specific Demethylase 1-Selective Inactivators.,J. Med. Chem.,PUBLICATION,
CHEMBL3774784,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26774927,Activity,=,-11.2,%,,"","","","","","",,,,,,,,Binding affinity to human MAO-A at 10 uM,Potent multitarget FAAH-COX inhibitors: Design and structure-activity relationship studies.,Eur. J. Med. Chem.,PUBLICATION,
CHEMBL3774920,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26700437,IC50,>,30000,NM,,"","","","","","",,,,,,,,"Inhibition of human recombinant MAO-A expressed in baculovirus infected BTI insect cells using (4S)-4,5-dihydro-2-(6-hydroxybenzothiazolyl)-4-thiazolecarboxylic acid as substrate incubated for 60 mins by MAO-Glo assay",Identification of SNAIL1 Peptide-Based Irreversible Lysine-Specific Demethylase 1-Selective Inactivators.,J. Med. Chem.,PUBLICATION,
CHEMBL3775613,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26700437,IC50,>,30000,NM,,"","","","","","",,,,,,,,"Inhibition of human recombinant MAO-A expressed in baculovirus infected BTI insect cells using (4S)-4,5-dihydro-2-(6-hydroxybenzothiazolyl)-4-thiazolecarboxylic acid as substrate incubated for 60 mins by MAO-Glo assay",Identification of SNAIL1 Peptide-Based Irreversible Lysine-Specific Demethylase 1-Selective Inactivators.,J. Med. Chem.,PUBLICATION,
CHEMBL3780057,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26819666,Ki,=,440,NM,,"","","","","","",,,,,,,,Inhibition of recombinant human MAO-A using p-tyramine as substrate assessed as H2O2 production preincubated for 15 mins followed by substrate addition measured for 15 mins by amplex red assay,Monoamine Oxidase Inhibitory Activity of Novel Pyrazoline Analogues: Curcumin Based Design and Synthesis.,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL3780097,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26819666,Ki,=,9550,NM,,"","","","","","",,,,,,,,Inhibition of recombinant human MAO-A using p-tyramine as substrate assessed as H2O2 production preincubated for 15 mins followed by substrate addition measured for 15 mins by amplex red assay,Monoamine Oxidase Inhibitory Activity of Novel Pyrazoline Analogues: Curcumin Based Design and Synthesis.,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL3780160,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26974383,Inhibition,=,0,%,,"","","","","","",,,,,,,,Inhibition of recombinant human MAOA expressed in baculovirus infected BTI insect cell microsomes at 10 uM using MMTP as substrate preincubated for 5 mins followed by substrate addition by spectrophotometric analysis,Design and synthesis of novel chalcones as potent selective monoamine oxidase-B inhibitors.,Eur. J. Med. Chem.,PUBLICATION,
CHEMBL3780199,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26819666,Ki,=,60,NM,,"","","","","","",,,,,,,,Inhibition of recombinant human MAO-A using p-tyramine as substrate assessed as H2O2 production preincubated for 15 mins followed by substrate addition measured for 15 mins by amplex red assay,Monoamine Oxidase Inhibitory Activity of Novel Pyrazoline Analogues: Curcumin Based Design and Synthesis.,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL3780212,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26819666,Ki,=,5020,NM,,"","","","","","",,,,,,,,Inhibition of recombinant human MAO-A using p-tyramine as substrate assessed as H2O2 production preincubated for 15 mins followed by substrate addition measured for 15 mins by amplex red assay,Monoamine Oxidase Inhibitory Activity of Novel Pyrazoline Analogues: Curcumin Based Design and Synthesis.,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL3780319,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26819666,Ki,=,3870,NM,,"","","","","","",,,,,,,,Inhibition of recombinant human MAO-A using p-tyramine as substrate assessed as H2O2 production preincubated for 15 mins followed by substrate addition measured for 15 mins by amplex red assay,Monoamine Oxidase Inhibitory Activity of Novel Pyrazoline Analogues: Curcumin Based Design and Synthesis.,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL3780346,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26819666,Ki,=,290,NM,,"","","","","","",,,,,,,,Inhibition of recombinant human MAO-A using p-tyramine as substrate assessed as H2O2 production preincubated for 15 mins followed by substrate addition measured for 15 mins by amplex red assay,Monoamine Oxidase Inhibitory Activity of Novel Pyrazoline Analogues: Curcumin Based Design and Synthesis.,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL3780374,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26702542,IC50,=,90.5,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in Pichia pastoris preincubated for 15 mins measured after 30 mins by bioluminescent-coupled assay,Discovery of a Novel Inhibitor of Histone Lysine-Specific Demethylase 1A (KDM1A/LSD1) as Orally Active Antitumor Agent.,J. Med. Chem.,PUBLICATION,
CHEMBL3780391,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26702542,IC50,=,40,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in Pichia pastoris preincubated for 15 mins measured after 30 mins by bioluminescent-coupled assay,Discovery of a Novel Inhibitor of Histone Lysine-Specific Demethylase 1A (KDM1A/LSD1) as Orally Active Antitumor Agent.,J. Med. Chem.,PUBLICATION,
CHEMBL3780524,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26702542,IC50,=,29.7,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in Pichia pastoris preincubated for 15 mins measured after 30 mins by bioluminescent-coupled assay,Discovery of a Novel Inhibitor of Histone Lysine-Specific Demethylase 1A (KDM1A/LSD1) as Orally Active Antitumor Agent.,J. Med. Chem.,PUBLICATION,
CHEMBL3780542,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26702542,IC50,=,193.1,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in Pichia pastoris preincubated for 15 mins measured after 30 mins by bioluminescent-coupled assay,Discovery of a Novel Inhibitor of Histone Lysine-Specific Demethylase 1A (KDM1A/LSD1) as Orally Active Antitumor Agent.,J. Med. Chem.,PUBLICATION,
CHEMBL3780640,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26974383,Inhibition,=,16,%,,"","","","","","",,,,,,,,Inhibition of recombinant human MAOA expressed in baculovirus infected BTI insect cell microsomes at 10 uM using MMTP as substrate preincubated for 5 mins followed by substrate addition by spectrophotometric analysis,Design and synthesis of novel chalcones as potent selective monoamine oxidase-B inhibitors.,Eur. J. Med. Chem.,PUBLICATION,
CHEMBL3780669,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26974383,Inhibition,=,0,%,,"","","","","","",,,,,,,,Inhibition of recombinant human MAOA expressed in baculovirus infected BTI insect cell microsomes at 10 uM using MMTP as substrate preincubated for 5 mins followed by substrate addition by spectrophotometric analysis,Design and synthesis of novel chalcones as potent selective monoamine oxidase-B inhibitors.,Eur. J. Med. Chem.,PUBLICATION,
CHEMBL3780674,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26702542,IC50,=,25,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in Pichia pastoris preincubated for 15 mins measured after 30 mins by bioluminescent-coupled assay,Discovery of a Novel Inhibitor of Histone Lysine-Specific Demethylase 1A (KDM1A/LSD1) as Orally Active Antitumor Agent.,J. Med. Chem.,PUBLICATION,
CHEMBL3780774,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26702542,IC50,=,687.1,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant MAOA expressed in Pichia pastoris preincubated for 15 mins measured after 30 mins by bioluminescent-coupled assay,Discovery of a Novel Inhibitor of Histone Lysine-Specific Demethylase 1A (KDM1A/LSD1) as Orally Active Antitumor Agent.,J. Med. Chem.,PUBLICATION,
CHEMBL3780858,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26819666,Ki,=,550,NM,,"","","","","","",,,,,,,,Inhibition of recombinant human MAO-A using p-tyramine as substrate assessed as H2O2 production preincubated for 15 mins followed by substrate addition measured for 15 mins by amplex red assay,Monoamine Oxidase Inhibitory Activity of Novel Pyrazoline Analogues: Curcumin Based Design and Synthesis.,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL3780994,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26974383,Inhibition,=,0,%,,"","","","","","",,,,,,,,Inhibition of recombinant human MAOA expressed in baculovirus infected BTI insect cell microsomes at 10 uM using MMTP as substrate preincubated for 5 mins followed by substrate addition by spectrophotometric analysis,Design and synthesis of novel chalcones as potent selective monoamine oxidase-B inhibitors.,Eur. J. Med. Chem.,PUBLICATION,
CHEMBL3781033,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26819666,Ki,=,2160,NM,,"","","","","","",,,,,,,,Inhibition of recombinant human MAO-A using p-tyramine as substrate assessed as H2O2 production preincubated for 15 mins followed by substrate addition measured for 15 mins by amplex red assay,Monoamine Oxidase Inhibitory Activity of Novel Pyrazoline Analogues: Curcumin Based Design and Synthesis.,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL3781063,,,,P21397,MONOAMINE OXIDASE A,MAOA,,,26974383,Inhibition,=,0,%,,"","","","","","",,,,,,,,Inhibition of recombinant human MAOA expressed in baculovirus infected BTI insect cell microsomes at 10 uM using MMTP as substrate preincubated for 5 mins followed by substrate addition by spectrophotometric analysis,Design and synthesis of novel chalcones as potent selective monoamine oxidase-B inhibitors.,Eur. J. Med. Chem.,PUBLICATION,
