compound_id,standard_inchi_key,compound_name,synonym,target_id,target_pref_name,gene_names,wildtype_or_mutant,mutation_info,pubmed_id,standard_type,standard_relation,standard_value,standard_units,activity_comment,ep_action_mode,assay_format,assaytype,assay_subtype,inhibitor_type,detection_tech,assay_cell_line,compound_concentration_value,compound_concentration_value_unit,substrate_type,substrate_relation,substrate_value,substrate_units,assay_description,title,journal,doc_type,annotation_comments
CHEMBL583751,WWIFVPBPYYVHTD-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,19854053,EC50,=,1760,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]5-HT uptake at human 5HTT expressed in HEK293 cells,Discovery and pharmacological characterization of aryl piperazine and piperidine ethers as dual acting norepinephrine reuptake inhibitors and 5-HT1A partial agonists.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL583751,WWIFVPBPYYVHTD-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,19854053,KI,=,2330,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [125I]RTI-55 from human SERT expressed in HEK293 cells,Discovery and pharmacological characterization of aryl piperazine and piperidine ethers as dual acting norepinephrine reuptake inhibitors and 5-HT1A partial agonists.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1078818,WWIGSCWWTFIJCJ-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,19717215,EC50,=,20892.96,NM,,"",cell_based,"","","","",HEK293,,,,,,,Induction of human SERT-dependent cytotoxicity in SERT expressing HEK293 cells after 48 hrs by neutral red assay,Synthesis and serotonin transporter activity of sulphur-substituted alpha-alkyl phenethylamines as a new class of anticancer agents.,Eur. J. Med. Chem.,PUBLICATION,
CHEMBL1078818,WWIGSCWWTFIJCJ-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,19717215,EC50,=,60255.96,NM,,"",cell_based,"","","","",,,,,,,,Induction of human SERT-dependent cytotoxicity in SERT expressing human DG75 cells after 48 hrs by neutral red assay,Synthesis and serotonin transporter activity of sulphur-substituted alpha-alkyl phenethylamines as a new class of anticancer agents.,Eur. J. Med. Chem.,PUBLICATION,
CHEMBL601879,WWIVDDWMWBWRJK-KGQXAQPSSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,20131864,IC50,=,813,NM,,"",cell_based,"","","","",JAR,,,,,,,Inhibition of serotonin uptake at human SERT expressed in human JAR cells,1-(Indolin-1-yl)-1-phenyl-3-propan-2-olamines as potent and selective norepinephrine reuptake inhibitors.,J. Med. Chem.,PUBLICATION,
CHEMBL513629,WWJSYNMBTQKWCP-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,18948001,IC50,=,115,NM,,"","","","","","",,,,,,,,Inhibition of serotonin reuptake at SERT,"Quantitative structure-activity relationship of phenoxyphenyl-methanamine compounds with 5HT2A, SERT, and hERG activities.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3656921,WWMCHEJDFWDIKR-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,=,41,NM,,"","","","","","",,,,,,,,"BindingDB_Patents: Receptor Binding Assay. [3H] citalopram binding was assayed according to the method of Owens et al. [Owens M. J. et al., J. Pharm. Exp. Ther., 283, 1305-1322 (1997)]. Specifically, 50 ul of [3H] citalopram (final concentration: approximately 2 nM) diluted with SERT buffer, 149 ul of the h-SERT/CHO membrane preparation (40 ug/well in terms of the amount of the protein), and 1 ul of a solution of a test drug dissolved in DMSO were added to prepare 200 ul in total of a solution. This solution was reacted at room temperature for 60 minutes and then immediately suction-filtered at a low pressure using a glass fiber filter paper coated with a 0.05% aqueous polyethyleneimine solution. The glass fiber filter paper was washed twice with 250 ul of SERT buffer and then transferred to a glass vial containing 4 ml of ACS-II (manufactured by GE Healthcare (formerly Amersham Biosciences)). Radioactivity remaining on the filter paper was measured using a liquid scintillation counter.",Benzyl piperidine compound,,PATENT,
CHEMBL246331,WWSHLNJFRHBFML-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,17127059,KI,=,5.7,NM,,"","","","","","",,,,,,,,Binding affinity at human SERT,Novel tetrahydroisoquinolines are histamine H3 antagonists and serotonin reuptake inhibitors.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1645597,WWTGDTLFSFRIFW-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,21185183,KI,>,4710,NM,,"","","","","","",,,,,,,,Displacement of [3H]citalopram from human SERT by scintillation proximity assay,"Design, synthesis, and pharmacological evaluation of azetedine and pyrrolidine derivatives as dual norepinephrine reuptake inhibitors and 5-HT(1A) partial agonists.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1683886,WWUXHADAODEZLF-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,21310609,IC50,=,55,NM,,"","","","","","",,,,,,,,Inhibition of human recombinant serotonin transporter,"Discovery of N-methyl-1-(1-phenylcyclohexyl)methanamine, a novel triple serotonin, norepinephrine, and dopamine reuptake inhibitor.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL2205823,WWXCWTRLUXMAHX-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,22959245,INHIBITION,<,50,%,,"","","","","","",,,,,,,,Binding affinity to SERT at 10 uM,"A s(1) receptor pharmacophore derived from a series of N-substituted 4-azahexacyclo[5.4.1.0(2,6).0(3,10).0(5,9).0(8,11)]dodecan-3-ols (AHDs).",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL2107797,WWYNJERNGUHSAO-CULCCENASA-N,NORGESTREL,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,=,1119,NM,,"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL2107797,WWYNJERNGUHSAO-CULCCENASA-N,NORGESTREL,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,=,595,NM,,"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL564934,WXFURHRZZPXAMP-AWEZNQCLSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,19616432,KI,=,109,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [3H]citalopram from human recombinant SERT expressed in HEK293 cells by scintillation proximity assay,"Design, synthesis and evaluation of N-[(3S)-pyrrolidin-3-yl]benzamides as selective noradrenaline reuptake inhibitors: CNS penetration in a more polar template.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3323109,WXJVSDNWZOTTOK-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,25050161,IC50,=,6.9,NM,,"",cell_based,"","","","",,,,,,,,Displacement of [125I]-RTI-55 from recombinant SERT (unknown origin) expressed in HEK cells by saturation binding analysis,,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL197960,WXJZYVUSQHOXID-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,16137883,ACTIVITY,=,12,%,,"","","","","","",,,,,,,,Percentage displacement of [3H]citalopram radioligand from serotonin transporter at concentration of 100 nM,"1-Aryl-3,4-dihydro-1H-quinolin-2-one derivatives, novel and selective norepinephrine reuptake inhibitors.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL197960,WXJZYVUSQHOXID-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,16137883,KI,>,100,NM,,"","","","","","",,,,,,,,Inhibition of monoamine reuptake at serotonin transporter,"1-Aryl-3,4-dihydro-1H-quinolin-2-one derivatives, novel and selective norepinephrine reuptake inhibitors.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL493369,WXNMBSMVRGWTNC-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,18461921,KI,=,7105,NM,,"","","","","","",,,,,,,,Binding affinity at SERT,Trifluoromethoxyl substituted phenylethylene diamines as high affinity sigma receptor ligands with potent anti-cocaine actions.,J. Med. Chem.,PUBLICATION,
CHEMBL556539,WXQUVTDLXMNHNT-HNNXBMFYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,19616432,KI,=,266,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [3H]citalopram from human recombinant SERT expressed in HEK293 cells by scintillation proximity assay,"Design, synthesis and evaluation of N-[(3S)-pyrrolidin-3-yl]benzamides as selective noradrenaline reuptake inhibitors: CNS penetration in a more polar template.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL502129,WXULFWHQRUUESN-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,18571404,IC50,=,100,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]5HT reuptake at human serotonin transporter expressed in HEK293 cells,Designing rapid onset selective serotonin re-uptake inhibitors. 2: structure-activity relationships of substituted (aryl)benzylamines.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL3331474,WXWLFJMECDDEAB-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,25221656,INHIBITION,=,16,%,,"",cell_based,"","","","",,,,,,,,Inhibition of human NET expressed in HEK293 cells at 0.1 uM incubated for 15 mins by neurotransmitter reuptake assay,,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL3331474,WXWLFJMECDDEAB-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,25221656,INHIBITION,=,30,%,,"",cell_based,"","","","",,,,,,,,Inhibition of human SERT expressed in HEK293 cells at 0.1 uM incubated for 15 mins by neurotransmitter reuptake assay,,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL208067,WXXAHIZLARZXBW-WLHGVMLRSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,16497500,KI,=,1.5,NM,,"","","","","","",,,,,,,,Displacement of [3H]citalopram from SERT,N-Alkyl-N-arylmethylpiperidin-4-amines: novel dual inhibitors of serotonin and norepinephrine reuptake.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1214175,WYBQEAZJHLUAGT-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,20637635,IC50,=,82,NM,,"",cell_based,"","","","",HEK293,,,,,,,Displacement of [3H]imipramine from human SERT expressed in HEK293 cells,"Further optimization of novel pyrrole 3-carboxamides for targeting serotonin 5-HT(2A), 5-HT(2C), and the serotonin transporter as a potential antidepressant.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL405613,WYBWTBVGJJOVDM-KBXCAEBGSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,18445525,IC50,=,112,NM,,"","","","","","",,,,,,,,Inhibition of human SERT,"Identification of 1S,2R-milnacipran analogs as potent norepinephrine and serotonin transporter inhibitors.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1672021,WYCJIBLQWAWCSH-PTNGSMBKSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,21227702,IC50,,,,Not Determined,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]-serotonin reuptake at human SERT expressed in HEK293 cells after 15 to 20 mins by fluorescence neurotransmitter transporter assay,"Synthesis and serotonin transporter activity of 1,3-bis(aryl)-2-nitro-1-propenes as a new class of anticancer agents.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL1672021,WYCJIBLQWAWCSH-PTNGSMBKSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,21227702,INHIBITION,=,18,%,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]-serotonin reuptake at human SERT expressed in HEK293 cells at 100 uM after 15 to 20 mins by fluorescence neurotransmitter transporter assay,"Synthesis and serotonin transporter activity of 1,3-bis(aryl)-2-nitro-1-propenes as a new class of anticancer agents.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL1672021,WYCJIBLQWAWCSH-PTNGSMBKSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,21227702,INHIBITION,=,25,%,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]-serotonin reuptake at human SERT expressed in HEK293 cells at 1 uM after 15 to 20 mins by fluorescence neurotransmitter transporter assay,"Synthesis and serotonin transporter activity of 1,3-bis(aryl)-2-nitro-1-propenes as a new class of anticancer agents.",Bioorg. Med. Chem.,PUBLICATION,
CHEMBL257423,WYCWVUGQDBCHEF-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,18240382,IC50,=,18,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]5HT uptake at human 5HT transporter expressed in HEK293 cells,"1-(2-Phenoxyphenyl)methanamines: SAR for dual serotonin/noradrenaline reuptake inhibition, metabolic stability and hERG affinity.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL257423,WYCWVUGQDBCHEF-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,18571404,IC50,=,22,NM,,"",cell_based,"","","","",HEK293,,,,,,,Inhibition of [3H]5HT reuptake at human serotonin transporter expressed in HEK293 cells,Designing rapid onset selective serotonin re-uptake inhibitors. 2: structure-activity relationships of substituted (aryl)benzylamines.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL257423,WYCWVUGQDBCHEF-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,18948001,IC50,=,1.68,NM,,"","","","","","",,,,,,,,Inhibition of serotonin reuptake at SERT,"Quantitative structure-activity relationship of phenoxyphenyl-methanamine compounds with 5HT2A, SERT, and hERG activities.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL394321,WYKIMPHRITYBHB-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,17412583,KI,=,10,NM,,"","","","","","",,,,,,,,Binding affinity at human SERT,Synthesis and biological evaluation of diamine-based histamine H3 antagonists with serotonin reuptake inhibitor activity.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL219048,WYKUNXLKNJTHND-UGKGYDQZSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,16931001,KI,=,18,NM,,"","","","","","",,,,,,,,Inhibition of 5HTT,"2,4-Disubstituted piperidines as selective CC chemokine receptor 3 (CCR3) antagonists: synthesis and selectivity.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL2336611,WYURUVQXJTWRLS-NUSMLGSUSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,23168018,KI,=,392,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of [3H]5-HT uptake at human SERT expressed in COS7 cells after 3 mins by beta-counting,A rhodamine-labeled citalopram analogue as a high-affinity fluorescent probe for the serotonin transporter.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL196760,WYURUVQXJTWRLS-QEJKBDCMSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,16302792,KI,=,392,NM,,"",cell_based,"","","","",,,,,,,,Displacement of [3H]5HT from human SERT expressed in COS7 cells,"Rhodamine-labeled 2beta-carbomethoxy-3beta-(3,4-dichlorophenyl)tropane analogues as high-affinity fluorescent probes for the dopamine transporter.",J. Med. Chem.,PUBLICATION,
CHEMBL196760,WYURUVQXJTWRLS-QEJKBDCMSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,24944746,KI,=,94,NM,,"",cell_based,"","","","",,,,,,,,Inhibition of 5-hydroxy[3H]tryptamine uptake at human SERT expressed in African green monkey COS7 cells incubated for 10 mins prior to radioligand addition measured after 5 mins by scintillation counting analysis,Novel and high affinity fluorescent ligands for the serotonin transporter based on (s)-citalopram.,ACS Med. Chem. Lett.,PUBLICATION,
CHEMBL727,WYWHKKSPHMUBEB-UHFFFAOYSA-N,THIOGUANINE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL727,WYWHKKSPHMUBEB-UHFFFAOYSA-N,THIOGUANINE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL762,WYWIFABBXFUGLM-UHFFFAOYSA-N,OXYMETAZOLINE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL762,WYWIFABBXFUGLM-UHFFFAOYSA-N,OXYMETAZOLINE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL564201,WYXSYVWAUAUWLD-SHUUEZRQSA-N,6-AZAURIDINE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL564201,WYXSYVWAUAUWLD-SHUUEZRQSA-N,6-AZAURIDINE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1645605,WYYIFGYFQYWQOA-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,21185183,KI,=,94,NM,,"","","","","","",,,,,,,,Displacement of [3H]citalopram from human SERT by scintillation proximity assay,"Design, synthesis, and pharmacological evaluation of azetedine and pyrrolidine derivatives as dual norepinephrine reuptake inhibitors and 5-HT(1A) partial agonists.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL180899,WZAAINJXNTVCFT-QFIPXVFZSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,15357973,IC50,=,5,NM,,"","","","","","",,,,,,,,Inhibitory activity against human- serotonin reuptake transmitter using [3H]-citalopram as a radioligand,Ligand conformation has a definitive effect on 5-HT1A and serotonin reuptake affinity.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL180899,WZAAINJXNTVCFT-QFIPXVFZSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,15357973,IC50,=,14,NM,,"","","","","","",,,,,,,,Inhibitory activity against human- serotonin reuptake transmitter using [3H]-citalopram as a radioligand,Ligand conformation has a definitive effect on 5-HT1A and serotonin reuptake affinity.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL2103774,WZDGZWOAQTVYBX-XOINTXKNSA-N,TIBOLONE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,=,90.7,NM,,"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL2103774,WZDGZWOAQTVYBX-XOINTXKNSA-N,TIBOLONE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,=,48.2,NM,,"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL2031873,WZHAQWFZACLGKI-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,22313242,KI,=,170,NM,,"","","","","","",,,,,,,,Binding affinity to 5-HT transporter,"2-(Pyrrolidin-1-yl)ethyl-3,4-dihydroisoquinolin-1(2H)-one derivatives as potent and selective histamine-3 receptor antagonists.",J. Med. Chem.,PUBLICATION,
CHEMBL1480987,WZHCOOQXZCIUNC-UHFFFAOYSA-N,CYCLANDELATE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL1480987,WZHCOOQXZCIUNC-UHFFFAOYSA-N,CYCLANDELATE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL19215,WZHJKEUHNJHDLS-QTGUNEKASA-N,METERGOLINE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,20451398,ACTIVITY,=,89.7,NM,,"","","","","","",,,,,,,,Displacement of [3H]Citalopram from human cloned SERT,Evaluation of [(11)C]metergoline as a PET radiotracer for 5HTR in nonhuman primates.,Bioorg. Med. Chem.,PUBLICATION,
CHEMBL19215,WZHJKEUHNJHDLS-QTGUNEKASA-N,METERGOLINE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,=,590,NM,,"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL19215,WZHJKEUHNJHDLS-QTGUNEKASA-N,METERGOLINE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,=,313,NM,,"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL257940,WZHXVKWOVBWNIB-RHDGDCLCSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,18160282,INHIBITION,<,10,%,,"","","","","","",,,,,,,,Inhibition of serotonin transporter at 10 uM,Discovery of novel orally active ureido NPY Y5 receptor antagonists.,Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL1078837,WZJIRAIDJKELQJ-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,19717215,EC50,=,2454708.92,NM,,"",cell_based,"","","","",HEK293,,,,,,,Induction of human SERT-dependent cytotoxicity in SERT expressing HEK293 cells after 48 hrs by neutral red assay,Synthesis and serotonin transporter activity of sulphur-substituted alpha-alkyl phenethylamines as a new class of anticancer agents.,Eur. J. Med. Chem.,PUBLICATION,
CHEMBL1078837,WZJIRAIDJKELQJ-UHFFFAOYSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,19717215,EC50,>,10000000,NM,,"",cell_based,"","","","",,,,,,,,Induction of human SERT-dependent cytotoxicity in SERT expressing human DG75 cells after 48 hrs by neutral red assay,Synthesis and serotonin transporter activity of sulphur-substituted alpha-alkyl phenethylamines as a new class of anticancer agents.,Eur. J. Med. Chem.,PUBLICATION,
CHEMBL245416,WZNJWVWKTVETCG-YFKPBYRVSA-N,L-MIMOSINE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,IC50,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL245416,WZNJWVWKTVETCG-YFKPBYRVSA-N,L-MIMOSINE,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,,KI,,,,Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured),"","","","","","",HEK293,,,,,,,"DRUGMATRIX: Transporter, Serotonin (5-Hydroxytryptamine) (SERT) radioligand binding (ligand: [3H] Paroxetine)",DrugMatrix in vitro pharmacology data,,DATASET,
CHEMBL420830,WZOMJNATDSYQHS-VTYJTISCSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,15125959,KI,=,35,NM,,"","","","","","",,,,,,,,In vitro binding affinity towards human serotonin transporter,"Synthesis of 3a,4-dihydro-3H-[1]benzopyrano[4,3-c]isoxazoles, displaying combined 5-HT uptake inhibiting and alpha2-adrenoceptor antagonistic activities. Part 2: Further exploration on the cinnamyl moiety.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL328114,WZOMJNATDSYQHS-ZPWQMVEJSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,15125959,KI,=,8.3,NM,,"","","","","","",,,,,,,,In vitro binding affinity towards human serotonin transporter,"Synthesis of 3a,4-dihydro-3H-[1]benzopyrano[4,3-c]isoxazoles, displaying combined 5-HT uptake inhibiting and alpha2-adrenoceptor antagonistic activities. Part 2: Further exploration on the cinnamyl moiety.",Bioorg. Med. Chem. Lett.,PUBLICATION,
CHEMBL328114,WZOMJNATDSYQHS-ZPWQMVEJSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,15771448,KI,=,1.2,NM,,"","","","","","",,,,,,,,"Inhibition of [3H]- paroxetine binding to 5-HTT receptor, serotonin transporter",Discovery of a new series of centrally active tricyclic isoxazoles combining serotonin (5-HT) reuptake inhibition with alpha2-adrenoceptor blocking activity.,J. Med. Chem.,PUBLICATION,
CHEMBL328114,WZOMJNATDSYQHS-ZPWQMVEJSA-N,,,P31645,SEROTONIN TRANSPORTER,SLC6A4,,,15771448,KI,=,8.3,NM,,"","","","","","",,,,,,,,Binding affinity for serotonin transporter,Discovery of a new series of centrally active tricyclic isoxazoles combining serotonin (5-HT) reuptake inhibition with alpha2-adrenoceptor blocking activity.,J. Med. Chem.,PUBLICATION,
