Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
VGWMVWNOQKELRE-SKKVRFOWNA-N,CHEMBL2402898,3359,N,4.1,chembl20,971714,9606,HTR3A,2102,C=1C=C2C(=C(C1)C(NCC3CCN(CC3)CCN4CCN(CC4)C(=O)OC)=O)NC(=N2)C(C)C
SWAXUQYHWXHRRQ-PWIKPTQSNA-N,CHEMBL2402902,3359,N,4.2,chembl20,971714,9606,HTR3A,2102,C=1C=C2C(=C(C1)C(NCC3CCN(CC3)CC(CN(C(C)=O)C)O)=O)NC(=N2)C(C)C
SMJJKUKILIABKV-DVIAZDKANA-N,CHEMBL2402887,3359,N,4.3,chembl20,971714,9606,HTR3A,2102,S(=O)(=O)(N1CCN(CC(CN2CCC(CNC(C3=C4C(=CC=C3)NC=N4)=O)CC2)O)CC1)C
VWVPNALHKWLANG-UHFFFAOYNA-N,CHEMBL1276832,3359,A,7.32,chembl20,684849,9606,HTR3A,2102,N1=C(N(C(=O)C=2C(=C(C)SC21)C)N)SCCCN3CCN(CC3)C=4N=C5C(=CC4)C=CC=C5
VJRGAGPCQUZOLU-XBXBPLPCNA-N,CHEMBL388401,3359,A,5.12,chembl20,578446,9606,HTR3A,2102,C=1C(=CC=2NC(N(C(C2C1)=O)CC3=CC=C(C=C3)Cl)=O)C(=O)NCCN4CCCC4
UFZPJSNEEQOZFZ-UHFFFAOYNA-N,CHEMBL1277652,3359,A,7.3,chembl20,684849,9606,HTR3A,2102,C(N1CCN(C=2N=C3C(=CC2)C=CC=C3)CC1)CCCC4=NC5=CC=CC(=C5C(N4N)=O)F
UYPUNICVVJSXHT-MZSATQPUNA-N,CHEMBL599012,3359,A,7.15,chembl20,612614,9606,HTR3A,2102,C=1C=C(C2=C(C1)C(=NN2C)C(NC3C[C@@H]4CCC[C@H](N4C)C3)=O)OC
UVJAJERURGANAG-UHFFFAOYNA-N,11339853,3359,A,7.33255,pubchem,536968,9606,HTR3A,2102,OC1CCC2=NC(N(N)C(=O)C2C1)=CCCCN3CCN(CC3)C=4N=C5C(=CC4)C=CC=C5
SFVKVHVOODTRCH-HIWQDWTRNA-N,CHEMBL3084778,3359,A,8.08,chembl20,674333,9606,HTR3A,2102,[C@H]12CCC[C@H](C[C@H](C1)NC(C3=C4C(OC(=N4)C5CC5)=CC=C3)=O)N2C
XKRVOMXWYNEPTN-SPEPDGBUNA-N,CHEMBL223387,3359,A,5.85,chembl20,578446,9606,HTR3A,2102,C1=CC=2C(N(C(NC2C=C1C(NCCN3CCCCC3)=O)=O)CC4=CC=CC=C4OC)=O
WLMBSKSEPQCRJV-UEBCHADLNA-N,CHEMBL599760,3359,A,5.0,chembl20,612484,9606,HTR3A,2102,N1(CCN(CC1)C[C@H](NC(C2=CC3=C(S2)N(N=C3C=4C=CC=CC4)C)=O)C)C(=O)C
WLYLIKBNGQZDFH-SPEPDGBUNA-N,CHEMBL224310,3359,A,5.89,chembl20,578446,9606,HTR3A,2102,C1=CC=2C(N(C(NC2C=C1C(NCCCN3CCOCC3)=O)=O)CC4=CC=C(C=C4)Cl)=O
WHHXYDWPIRKEHF-DVIAZDKANA-N,CHEMBL374351,3359,N,4.24,chembl20,578446,9606,HTR3A,2102,C=1C(=CC=2NC(N(C3=CC=C(C=C3)F)C(C2C1)=O)=O)C(=O)NCCN4CCOCC4
YMGCQAHDDYCKLB-VEORKLDJNA-N,CHEMBL224227,3359,N,4.94,chembl20,578446,9606,HTR3A,2102,C1=CC=2C(N(C(NC2C=C1C(NCCCN3C(CCCC3)C)=O)=O)CC4=CC=C(C=C4)Cl)=O
YQRNOVVTYJEJEA-QQDVIYGSNA-N,CHEMBL2179879,3359,N,4.45,chembl20,877365,9606,HTR3A,2102,C1CN2[C@H]([C@@H](C1CC2)NC(=O)C=3OC4=C(C3)C=C(C=C4)Cl)CC=5C=CC=NC5
YKQRXGQZAGVEJY-SPEPDGBUNA-N,CHEMBL223331,3359,A,5.62,chembl20,578446,9606,HTR3A,2102,C1=CC=2C(N(C(NC2C=C1C(=O)NCCN3CCCCC3)=O)CC4=CC=CC(=C4)F)=O
XVBPOYYIPRSULQ-UHFFFAOYNA-N,23155758,3359,A,7.0804,pubchem,536968,9606,HTR3A,2102,ClC=1C=2N=C(N(N)C(=O)C2C=CC1)CCCCN3CCN(CC3)C=4N=C5C(=CC4)C=CC=C5
ZTOYBNWVJQYBOX-APDQLCSENA-N,76309747,3359,A,7.14146,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5CCNCC5
ZTOYBNWVJQYBOX-KKBRQIQINA-N,CHEMBL3084772,3359,A,7.14,chembl20,674333,9606,HTR3A,2102,[C@@H]12N([C@@H](C[C@H](C1)NC(C3=C4C(OC(=N4)N5CCNCC5)=CC=C3)=O)CCC2)C
ZROXYPDPKXBHHW-GOSISDBHNA-N,CHEMBL1958333,3359,A,8.77,chembl20,805903,9606,HTR3A,2102,C1(C=C(C(=NN1C2=CC=CC=N2)C)C=3C=CC(=CC3)OCCCN4[C@@H](CCC4)C)=O
ZMWMLWGNIHSFEN-VVKINWOJNA-N,CHEMBL2402889,3359,N,4.2,chembl20,971714,9606,HTR3A,2102,O=S(=O)(N1CCN(CC(CN2CCC(NC(C3=C4C(=CC=C3)NC=N4)=O)CC2)O)CC1)C
YZHWETPHARDZQM-UHFFFAOYNA-N,CHEMBL1276920,3359,A,7.06,chembl20,684849,9606,HTR3A,2102,N1=C(N(C(=O)C=2C(=C(SC21)C)C)N)SCCCN3CCN(CC3)C4=NC5=C(S4)C=CC=C5
ZKBYTERDWDMGKM-LJQANCHMNA-N,24996325,3359,A,8.74473,pubchem,648455,9606,HTR3A,2102,O(CCCN1[C@@H](CCC1)C)C2=CC=C(C=C2)C3=CC(=O)N(N=C3)C4=NC(=CC=C4)C
ZXDOWRQWHIUDFJ-ALLFDXPCNA-N,76313441,3359,A,7.39362,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4OC(=NC4=CC=C3)C=5C=CC=CC5
BIKQMUIIBHYLFG-QNYVOOPBNA-N,CHEMBL3084765,3359,A,8.41,chembl20,674333,9606,HTR3A,2102,[C@@H]12C[C@H](NC(C3=C4N=C(OC4=CC=C3)N5[C@H](COCC5)CCC)=O)C[C@@H](CCC1)N2C
BIKQMUIIBHYLFG-WBRJOLTRNA-N,76309745,3359,A,8.40894,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5[C@@H](CCC)COCC5
DCSUBABJRXZOMT-ALXALTKCNA-N,CHEMBL74656,3359,A,5.7,chembl20,971714,9606,HTR3A,2102,C1(C(N[C@@H]2[C@@H](CN(CC2)CCCOC=3C=CC(=CC3)F)OC)=O)=C(C=C(C(=C1)Cl)N)OC
FVAIFXRTWOJMOT-FVXCAPTGNA-N,76313436,3359,A,7.23284,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4OC(=NC4=CC=C3)C=5C=CC(OC)=CC5
FVAIFXRTWOJMOT-GSQNISDMNA-N,CHEMBL3084760,3359,A,7.23,chembl20,674333,9606,HTR3A,2102,[C@H]12N(C)[C@H](CCC1)C[C@H](C2)NC(C3=C4OC(=NC4=CC=C3)C=5C=CC(=CC5)OC)=O
GGTVJORIYQKWBH-FVXCAPTGNA-N,76313440,3359,A,7.74473,pubchem,526452,9606,HTR3A,2102,ClC1=CC=C(C=2OC=3C(N2)=C(C(=O)NC4C[C@@H]5N([C@H](C4)CCC5)C)C=CC3)C=C1
GGTVJORIYQKWBH-GSQNISDMNA-N,CHEMBL3084781,3359,A,7.74,chembl20,674333,9606,HTR3A,2102,[C@H]12N([C@H](CCC1)C[C@H](C2)NC(C3=C4N=C(OC4=CC=C3)C5=CC=C(C=C5)Cl)=O)C
GKXVRBQVTDCQMA-SKKVRFOWNA-N,CHEMBL2402892,3359,N,4.3,chembl20,971714,9606,HTR3A,2102,S(=O)(=O)(N1CCN(CC(CN2CCC(CNC(C3=C4C(=CC=C3)N=C(N4)C5CC5)=O)CC2)O)CC1)C
BTAHQEQRFWNWKD-NLAFUWLINA-N,76320683,3359,A,7.42829,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5[C@H](CNC[C@H]5C)C
HFOUMBDMIJJHCK-BEDMIXEBNA-N,45485619,3359,A,5.60206,pubchem,447476,9606,HTR3A,2102,ClC1=CC(C(=O)NCCN(C[C@H]2[C@@](O)(CCCC2)C=3C=C(O)C=CC3)C)=C(OC)C=C1N
HFOUMBDMIJJHCK-OCXOFTHYNA-N,CHEMBL569357,3359,A,5.51,chembl20,598654,9606,HTR3A,2102,C1CCC[C@@H]([C@]1(C2=CC=CC(=C2)O)O)CN(CCNC(C3=C(C=C(C(=C3)Cl)N)OC)=O)C
ILEZUEGFQWZUOZ-FVXCAPTGNA-N,76316952,3359,A,7.78781,pubchem,526452,9606,HTR3A,2102,FC1=CC=C(C=2OC=3C(N2)=C(C(=O)NC4C[C@@H]5N([C@H](C4)CCC5)C)C=CC3)C=C1
ILEZUEGFQWZUOZ-GSQNISDMNA-N,CHEMBL3084780,3359,A,7.79,chembl20,674333,9606,HTR3A,2102,[C@H]12N([C@H](CCC1)C[C@H](C2)NC(C3=C4N=C(OC4=CC=C3)C5=CC=C(C=C5)F)=O)C
HMQQYASRCXSQBR-GSQNISDMNA-N,CHEMBL3084759,3359,A,7.13,chembl20,674333,9606,HTR3A,2102,[C@H]12N([C@H](CCC1)C[C@H](C2)NC(C3=C4OC(=NC4=CC=C3)C=5C=CC(=CC5)Cl)=O)C
KWVHDIHZHBHZBJ-KSGLLHJINA-N,CHEMBL598803,3359,A,6.43,chembl20,612614,9606,HTR3A,2102,C1=CC=C2C(C(C(NC3C[C@@H]4CCC[C@H](N4C)C3)=O)=NN2C)=C1OCC5=CC=CC=C5
MLNBDGCWHJVZAI-UHFFFAOYNA-N,CHEMBL1276922,3359,A,7.66,chembl20,684849,9606,HTR3A,2102,N1=C(CCCCN2CCN(CC2)C=3N=C4C=CC=CC4=CC3)N(N)C(C5=C1SC6=C5CCN(C6)C(C)=O)=O
KVRNIHXCXMCIQM-GSQNISDMNA-N,CHEMBL3084784,3359,A,7.02,chembl20,674333,9606,HTR3A,2102,[C@H]12N([C@H](CCC1)C[C@H](C2)NC(C3=C4OC(=NC4=CC=C3)C=5C=CC(=CC5)F)=O)C
OMACXBJTMXFHCQ-UHFFFAOYNA-N,49837354,3359,A,7.11014,pubchem,536968,9606,HTR3A,2102,S1C2=C(CCN(C2)C(=O)C)C3=C1N=C(SCCCN4CCN(CC4)C=5N=C6C(=CC5)C=CC=C6)N(N)C3=O
OHGAQBAXUOYIOB-MVFHNMKANA-N,CHEMBL572038,3359,A,5.46,chembl20,598654,9606,HTR3A,2102,C1[C@](C2=CC=CC(=C2)OC)([C@H](CCC1)CN(CCNC(C=3C(=CC(=C(C3)Cl)N)OC)=O)C)O
OHGAQBAXUOYIOB-PGYCIZRNNA-N,CHEMBL584743,3359,A,5.31,chembl20,598654,9606,HTR3A,2102,C1[C@@](C2=CC=CC(=C2)OC)([C@@H](CCC1)CN(CCNC(C=3C(=CC(=C(C3)Cl)N)OC)=O)C)O
OZOLNJQERDKPFN-AVZPFHFMNA-N,CHEMBL3084777,3359,A,7.83,chembl20,674333,9606,HTR3A,2102,[C@H]12N(C)[C@H](CCC1)C[C@H](C2)NC(C3=C4N=C(OC4=CC=C3)C=5C=CC=CC5OC)=O
OZOLNJQERDKPFN-DYSDBGLANA-N,76313439,3359,A,7.82681,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)C=5C(OC)=CC=CC5
ORIFHGMCBRVMDD-JJVVVXOKNA-N,CHEMBL3084779,3359,A,7.82,chembl20,674333,9606,HTR3A,2102,[C@@H]12C[C@@H](C[C@@H](CCC1)N2C)NC(C3=C4C(OC(=N4)C=5C=CC=CC5)=CC=C3)=O
ORKNVPSCDPJCEW-UHFFFAOYNA-N,CHEMBL206666,3359,N,4.0,chembl20,445995,9606,HTR3A,2102,C=1C=C2C(=C3N(C2=CC1)CC=4N(C3)C5=C(C=CC=C5)C4C[N+](CC=C)(C)C)C[N+](CC=C)(C)C
OPWPTXBWGBOQAM-CYSPOYASNA-N,CHEMBL2402895,3359,N,4.8,chembl20,971714,9606,HTR3A,2102,S(=O)(=O)(N1CCN(CC(CN2CCC(CNC(C=3C4=C(C=CC3)NC(=N4)C=5C=CC=CC5)=O)CC2)O)CC1)C
RCBBDNFCXSBDIT-VEORKLDJNA-N,CHEMBL2402893,3359,N,4.4,chembl20,971714,9606,HTR3A,2102,S(=O)(=O)(N1CCN(CC(CN2CCC(CNC(C3=C4C(=CC=C3)NC(=N4)C(C)(C)C)=O)CC2)O)CC1)C
QWZXRDUZUQKTLV-HGARQAILNA-N,76313438,3359,A,7.78252,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5[C@H](CNCC5)C
QWZXRDUZUQKTLV-MSDBZKIPNA-N,CHEMBL3084773,3359,A,7.78,chembl20,674333,9606,HTR3A,2102,[C@H]12N([C@H](CCC1)C[C@H](C2)NC(C3=C4N=C(OC4=CC=C3)N5[C@H](CNCC5)C)=O)C
PHTYRUNMQXLWGU-RKOYUBKYNA-N,76309746,3359,A,7.45223,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5C[C@@H](O[C@@H](C5)C)C
QFWHMNCBGAIEHD-DUAYABRENA-N,76320681,3359,A,8.33724,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5[C@H](COCC5)CC
QFWHMNCBGAIEHD-QCCQJILENA-N,CHEMBL3084764,3359,A,8.34,chembl20,674333,9606,HTR3A,2102,[C@H]12N(C)[C@H](CCC1)C[C@H](C2)NC(C3=C4N=C(OC4=CC=C3)N5[C@H](COCC5)CC)=O
RGFKOYDSKUBPIE-JJFURXLTNA-N,CHEMBL2402890,3359,N,4.1,chembl20,971714,9606,HTR3A,2102,S(=O)(=O)(N1CCN(CC(CN2CCC(CNC(C3=C4C(=CC=C3)N=C(N4)CC)=O)CC2)O)CC1)C
RBULLMHVZYBTHL-AHLGZTFVNA-N,CHEMBL3084763,3359,A,7.03,chembl20,674333,9606,HTR3A,2102,[C@H]12N([C@H](CCC1)C[C@H](C2)NC(C3=C4N=C(OC4=CC=C3)N5[C@@H](COCC5)C)=O)C
RBULLMHVZYBTHL-STQDPLDGNA-N,CHEMBL3084762,3359,A,7.89,chembl20,674333,9606,HTR3A,2102,[C@H]12N([C@H](CCC1)C[C@H](C2)NC(C3=C4N=C(OC4=CC=C3)N5[C@H](COCC5)C)=O)C
RBULLMHVZYBTHL-YRJLYLRPNA-N,24769782,3359,A,7.88941,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5[C@H](COCC5)C
RBULLMHVZYBTHL-ZJQMGMFLNA-N,76313437,3359,A,7.03339,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5[C@@H](COCC5)C
RXKLPZCVAQKBQA-CATZCVBWNA-N,71714544,3359,A,5.1,pubchem,758781,9606,HTR3A,2102,S(=O)(=O)(N1CCN(CC(O)CN2CCC(CC2)CNC(=O)C=3C=4NC(=NC4C=CC3)C(F)(F)C)CC1)C
RXKLPZCVAQKBQA-VEORKLDJNA-N,CHEMBL2402894,3359,A,5.1,chembl20,971714,9606,HTR3A,2102,C(F)(F)(C=1NC2=CC=CC(=C2N1)C(NCC3CCN(CC3)CC(CN4CCN(CC4)S(=O)(=O)C)O)=O)C
SXJUZHRNCSMYNX-KSGLLHJINA-N,CHEMBL598805,3359,A,5.52,chembl20,612614,9606,HTR3A,2102,C1(=CC=C2C(C(C(NC3C[C@@H]4CCC[C@H](N4C)C3)=O)=NN2C)=C1)OCC5=CC=CC=C5
VDBKJDOCZOVAPB-FVXCAPTGNA-N,76327887,3359,A,7.72584,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)C5=CC=C(OC)C=C5
VDBKJDOCZOVAPB-GSQNISDMNA-N,CHEMBL3084782,3359,A,7.73,chembl20,674333,9606,HTR3A,2102,[C@H]12N(C)[C@H](CCC1)C[C@H](C2)NC(C3=C4N=C(OC4=CC=C3)C5=CC=C(C=C5)OC)=O
VMTCKBHBISQSTL-CMPXTJDYNA-N,76331534,3359,A,8.30103,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5[C@@H](C(C)C)COCC5
VZSXQQMZYQDDQE-KSGLLHJINA-N,CHEMBL605772,3359,A,9.64,chembl20,612614,9606,HTR3A,2102,C=1C=C(OCC2=CC=CC=C2)C3=C(C(C(NC4C[C@@H]5CCC[C@H](N5C)C4)=O)=NN3C)C1
XSOUQQFRYGKIGJ-SKKVRFOWNA-N,CHEMBL2402891,3359,N,4.1,chembl20,971714,9606,HTR3A,2102,S(=O)(=O)(N1CCN(CC(CN2CCC(CNC(C3=C4C(=CC=C3)N=C(N4)C(C)C)=O)CC2)O)CC1)C
XHOQYFHYEDPLTL-KSGLLHJINA-N,CHEMBL604083,3359,A,6.13,chembl20,612614,9606,HTR3A,2102,C1=C(OCC2=CC=CC=C2)C=C3C(C(C(NC4C[C@@H]5CCC[C@H](N5C)C4)=O)=NN3C)=C1
ZXDOWRQWHIUDFJ-JJVVVXOKNA-N,CHEMBL3084783,3359,A,7.39,chembl20,674333,9606,HTR3A,2102,[C@@H]12N([C@@H](C[C@H](C1)NC(C3=C4C(N=C(O4)C=5C=CC=CC5)=CC=C3)=O)CCC2)C
APHNFVMFNAFHIP-SMJXOZEZNA-N,CHEMBL2402888,3359,N,4.7,chembl20,971714,9606,HTR3A,2102,OC(CN1CCN(CC1)S(=O)(=O)C)CN2[C@@H]3C[C@H](C[C@H]2CC3)NC(=O)C4=C5C(=CC=C4)NC=N5
BTAHQEQRFWNWKD-GNGLVOITNA-N,CHEMBL3084775,3359,A,7.23,chembl20,674333,9606,HTR3A,2102,[C@H]12N(C)[C@H](CCC1)C[C@H](C2)NC(C3=C4N=C(OC4=CC=C3)N5[C@@H](CNC[C@H]5C)C)=O
BTAHQEQRFWNWKD-GTCIPBPLNA-N,24769783,3359,A,8.61979,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5[C@H](CNC[C@@H]5C)C
BTAHQEQRFWNWKD-OLIJDHPLNA-N,76335155,3359,A,7.22621,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5[C@@H](CNC[C@H]5C)C
BTAHQEQRFWNWKD-PHNNOWGMNA-N,CHEMBL3084776,3359,A,8.62,chembl20,674333,9606,HTR3A,2102,[C@H]12N(C)[C@H](CCC1)C[C@H](C2)NC(C3=C4N=C(OC4=CC=C3)N5[C@H](CNC[C@@H]5C)C)=O
BTAHQEQRFWNWKD-YOWPWNQQNA-N,CHEMBL3084774,3359,A,7.43,chembl20,674333,9606,HTR3A,2102,[C@H]12N(C)[C@H](CCC1)C[C@H](C2)NC(C3=C4N=C(OC4=CC=C3)N5[C@H](CNC[C@H]5C)C)=O
HHKROCCRVVBZNW-JMSNTWBFNA-N,24178523,3359,A,9.22185,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5[C@H](COC[C@@H]5C)C
HHKROCCRVVBZNW-OIKAGBJDNA-N,CHEMBL3084769,3359,A,9.22,chembl20,674333,9606,HTR3A,2102,[C@H]12N(C)[C@H](CCC1)C[C@H](C2)NC(C3=C4N=C(OC4=CC=C3)N5[C@H](COC[C@@H]5C)C)=O
LTNICOZLLWAENB-CATZCVBWNA-N,CHEMBL2402896,3359,A,5.9,chembl20,971714,9606,HTR3A,2102,S(=O)(=O)(N1CCN(CC(CN2CCC(CNC(C=3C4=C(C=C(C3)Cl)N=C(N4)C(C)C)=O)CC2)O)CC1)C
PXQFOMCFQUXMBP-YESWCKIVNA-N,CHEMBL2426097,3359,A,6.12,chembl20,983724,9606,HTR3A,2102,C1=CC=C2C(=C1)C(=C(C(=N2)O)C=3CC(N(N3)C(CCC(=O)O)=O)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl
PHTYRUNMQXLWGU-LKYJXJLONA-N,CHEMBL3084771,3359,A,7.45,chembl20,674333,9606,HTR3A,2102,[C@H]12N(C)[C@H](CCC1)C[C@H](C2)NC(C3=C4N=C(OC4=CC=C3)N5C[C@H](O[C@H](C5)C)C)=O
VJEBGMIAGKMECI-FNGIMCLKNA-N,76316933,3359,N,,pubchem,643471,9606,HTR3A,2102,O=C(NC1C[C@H]2N([C@@H](C1)CCC2)C)C3=NN(C4=C3C=CC=C4)CCCCNC=5C6=NON=C6C(N(=O)=O)=CC5
UIKMHGOYAXJLIA-GXLPTLJFNA-N,76331535,3359,A,9.0,pubchem,526452,9606,HTR3A,2102,O1C[C@@H](N([C@H](C1)C)C=2OC=3C(N2)=C(C(=O)NC4C[C@@H]5N([C@H](C4)CCC5)C)C=CC3)CC
UIKMHGOYAXJLIA-PHTQRTLTNA-N,CHEMBL3084770,3359,A,9.0,chembl20,674333,9606,HTR3A,2102,[C@@H]12C[C@H](NC(C3=C4N=C(OC4=CC=C3)N5[C@H](COC[C@@H]5C)CC)=O)C[C@@H](CCC1)N2C
TXJVVQVHDLOBCQ-MVKYDJPDNA-N,76320661,3359,A,8.06048,pubchem,643471,9606,HTR3A,2102,O=C(NC1C[C@H]2N([C@@H](C1)CCC2)C)C3=NN(C4=C3C=CC=C4)CCCNC=5C6=NON=C6C(N(=O)=O)=CC5
VMTCKBHBISQSTL-OKFZWQNONA-N,CHEMBL3084766,3359,A,8.3,chembl20,674333,9606,HTR3A,2102,[C@@H]12C[C@H](NC(C3=C4N=C(OC4=CC=C3)N5[C@H](COCC5)C(C)C)=O)C[C@@H](CCC1)N2C
SDYKMQKYPRJEJM-NQSZGVKWNA-N,76316950,3359,A,8.45593,pubchem,526452,9606,HTR3A,2102,O=C(NC1C[C@@H]2N([C@H](C1)CCC2)C)C3=C4N=C(OC4=CC=C3)N5[C@@H](CC(C)C)COCC5
SDYKMQKYPRJEJM-PWXFAFRWNA-N,CHEMBL3084767,3359,A,8.46,chembl20,674333,9606,HTR3A,2102,[C@H]12CCC[C@H](C[C@H](C1)NC(C3=C4N=C(OC4=CC=C3)N5[C@H](COCC5)CC(C)C)=O)N2C
XLQKCOZKZDBOOM-BJGUTAQONA-N,CHEMBL3084768,3359,A,8.7,chembl20,674333,9606,HTR3A,2102,[C@H]12CCC[C@H](C[C@H](C1)NC(C3=C4N=C(OC4=CC=C3)N5[C@H](COCC5)C(C)(C)C)=O)N2C
XLQKCOZKZDBOOM-KKVURJRONA-N,76320682,3359,A,8.69897,pubchem,526452,9606,HTR3A,2102,O1C[C@@H](N(CC1)C=2OC=3C(N2)=C(C(=O)NC4C[C@@H]5N([C@H](C4)CCC5)C)C=CC3)C(C)(C)C
ZQRQLCVEOGQBJA-HDZYHOCLNA-N,CHEMBL2426072,3359,A,6.12,chembl20,983724,9606,HTR3A,2102,C(/C=C/C(=O)N1N=C(CC1C=2C=CC(=CC2)Cl)C=3C(=NC4=CC=CC=C4C3C=5C=CC(=CC5)Br)O)(O)=O
ACKJXXOVSOCBPX-PHLAQJRANA-N,CHEMBL195241,3359,A,8.25,chembl20,462123,9606,HTR3A,2102,C=1(N=C2C=CC=CC2=C(C1C)C(=O)NCCCCCCCNC=3C4=C(CCCC4)N=C5C3C=CC=C5)N6CCN(CC6)C
XPDKHWGJPIAGSI-GHTAUHPDNA-N,CHEMBL3084439,3359,A,8.92,chembl20,800919,9606,HTR3A,2102,O=S(=O)(NCCCN1C=2C=CC=CC2C(=N1)C(N[C@@H]3C[C@H]4N([C@H](CCC4)C3)C)=O)C5=CC=CC=6C5=CC=CC6N(C)C
POJMJIIKSJRQPV-BKCOEDNVNA-N,CHEMBL570487,3359,A,5.77,chembl20,598654,9606,HTR3A,2102,C=1(C=C(C=CC1)OC)[C@@]2(CCCC[C@H]2CN3C[C@H]([C@H](CC3)NC(C=4C(=CC(=C(C4)Cl)N)OC)=O)OC)O
POJMJIIKSJRQPV-FQOUJLDENA-N,CHEMBL571799,3359,A,6.8,chembl20,598654,9606,HTR3A,2102,C=1(C=C(C=CC1)OC)[C@@]2(CCCC[C@H]2CN3C[C@@H]([C@@H](CC3)NC(C=4C(=CC(=C(C4)Cl)N)OC)=O)OC)O
POJMJIIKSJRQPV-KXIARRLPNA-N,45485620,3359,A,6.10237,pubchem,447476,9606,HTR3A,2102,ClC1=CC(C(=O)N[C@@H]2[C@H](OC)CN(C[C@@H]3[C@](O)(CCCC3)C4=CC(OC)=CC=C4)CC2)=C(OC)C=C1N
POJMJIIKSJRQPV-QBUXJXJZNA-N,45485675,3359,A,5.55284,pubchem,447476,9606,HTR3A,2102,ClC1=CC(C(=O)N[C@H]2[C@@H](OC)CN(C[C@@H]3[C@](O)(CCCC3)C4=CC(OC)=CC=C4)CC2)=C(OC)C=C1N
SOEFWQWHKHCTLH-JKCYRQCANA-N,CHEMBL570710,3359,A,5.8,chembl20,598654,9606,HTR3A,2102,C=1(C=C(C=CC1)O)[C@]2(CCCC[C@@H]2CN3C[C@@H]([C@@H](CC3)NC(C4=C(C=C(C(=C4)Cl)N)OC)=O)OC)O
SOEFWQWHKHCTLH-LFBIDXQCNA-N,44626294,3359,A,7.74473,pubchem,447476,9606,HTR3A,2102,ClC1=CC(C(=O)N[C@@H]2[C@H](OC)CN(C[C@H]3[C@@](O)(CCCC3)C=4C=C(O)C=CC4)CC2)=C(OC)C=C1N
SOEFWQWHKHCTLH-USFOCHKSNA-N,45485564,3359,A,5.85387,pubchem,447476,9606,HTR3A,2102,ClC1=CC(C(=O)N[C@H]2[C@@H](OC)CN(C[C@H]3[C@@](O)(CCCC3)C=4C=C(O)C=CC4)CC2)=C(OC)C=C1N
SOEFWQWHKHCTLH-WIPZTPOBNA-N,CHEMBL585925,3359,A,6.41,chembl20,598654,9606,HTR3A,2102,C=1(C=C(C=CC1)O)[C@]2(CCCC[C@@H]2CN3C[C@H]([C@H](CC3)NC(C4=C(C=C(C(=C4)Cl)N)OC)=O)OC)O
DVZVHBUJNRUJGK-UHFFFAOYNA-N,CHEMBL229999,3359,N,4.52,chembl20,445995,9606,HTR3A,2102,C1=CC=C2N3CC=4N(CC3=C(C2=C1)C[N+](C)(CC5=CC=C(C=C5)N(=O)=O)C)C6=C(C4C[N+](CC7=CC=C(C=C7)N(=O)=O)(C)C)C=CC=C6
